,filename,province_std,location_std,hdd,houseType,houseSubType,planShape,storeys,decade,vintageExact,murbStoreysInBuilding,murbDwellingCount,murbNonResUnitCount,murbUnitsVisitedCount,agFloorArea,bgFloorArea,nonResUnitFloorArea,commonSpacesFloorArea,totFloorArea,totVolume,highestCeiling,ach,ela,numAdults,numChildren,numInfants,commonSpaceElectricalConsumption,dailyElectricApplianceConsumption,dailyLightingConsumption,dailyOtherElectricityConsumption,dailyExteriorElectricityConsumption,dailyHotWaterLoad,hotWaterSetPoint,dayHeatingSetPoint,nightHeatingSetPoint,coolingSetPoint,setbackDuration,spaceHeatingType,spaceHeatingFuel,spaceHeatingEquipType,spaceHeatingEff,spaceHeatingEffType,spaceHeatingCapacity,spaceHeatingPilotLight,spaceHeatingFlueDiameter,spaceHeatingDualFuel,spaceHeatingDualFuelSwitchTemp,supplHeatingFuel,supplHeatingEquipType,supplHeatingEff,supplHeatingCapacity,supplHeatingPilotLight,supplHeatingFlueDiameter,supplHeatingLocationHeated,supplHeatingAreaHeated,supplHeatingDamperClosed,supplHeatingUsed,coolingEquipType,coolingEff,coolingEffType,coolingCapacity,heatPumpType,heatPumpEquipType,heatPumpMode,heatPumpHeatingEff,heatPumpHeatingEffType,heatPumpCoolingEff,heatPumpCoolingEffType,heatPumpCapacity,coldClimateHeatPump,heatPumpRestrictedTemp,primaryDhwFuel,primaryDhwTankType,primaryDhwTankVolume,primaryDhwEF,primaryDhwIsUEF,primaryDhwPilotLight,primaryDhwFlueDiameter,primaryHasDwhr,secondaryDhwFuel,secondaryDhwTankType,secondaryDhwTankVolume,secondaryDhwEF,secondaryDhwIsUEF,secondaryDhwPilotLight,secondaryDhwFlueDiameter,secondaryHasDwhr,generationPresent,solarPvArraySize,solarPvArrayAngle,solarPvArrayAzimuth,solarPvEff,solarPvNOCT,solarPvTempCoeff,solarPvMiscLosses,solarPvInverterEff,solarPvOtherLosses,solarPvGridAbsorpitionRate,hrvPresent,hrvTotalSupply,hrvTotalReturn,hrvEff1,hrvTemp1,hrvEff2,hrvTemp2,wholeBathroomVentCount,wholeBathroomVentTotalExhaust,wholeRangeVentCount,wholeRangeVentTotalExhaust,wholeUtilityVentCount,wholeUtilityVentTotalSupply,wholeUtilityVentTotalExhaust,supplBathroomVentCount,supplBathroomVentTotalExhaust,supplRangeVentCount,supplRangeVentTotalExhaust,supplUtilityVentCount,supplUtilityVentTotalSupply,supplUtilityVentTotalExhaust,dryerVentCount,dryerVentTotalExhaust,basementConfig,basementPerimeter,basementExpPerimeter,basementFloorArea,basementWallHeight,basementWallDepth,basementIntWallInsAreaFrac,basementExtWallInsAreaFrac,basementPonyWallHeight,basementPonyWallInsAreaFrac,isBasementHeated,basementSeparateThermostat,crawlspaceConfig,crawlspaceVentType,crawlspacePerimeter,crawlspaceExpPerimeter,crawlspaceFloorArea,crawlspaceWallHeight,crawlspaceWallDepth,crawlspaceWallInsAreaFrac,isCrawlspaceHeated,slabConfig,slabPerimeter,slabExpPerimeter,slabArea,ceilingConstType,ceilingLength,ceilingArea,ceilingRoofSlope,ceilingHeelHeight,ceilingFlatLength,ceilingFlatArea,ceilingFlatRoofSlope,ceilingFlatHeelHeight,expFloorArea,expFloorLength,bufferedExpFloorArea,bufferedExpFloorLength,wallArea,wallPerimeter,wallEqHeight,wallCornersTot,wallIntersectionsTot,bufferedWallArea,bufferedWallPerimeter,bufferedWallEqHeight,bufferedWallCornersTot,bufferedWallIntersectionsTot,floorHeaderArea,floorHeaderPerimeter,floorHeaderEqHeight,floorHeaderFoundationArea,floorHeaderFoundationPerimeter,floorHeaderFoundationEqHeight,doorCount,avgDoorWidth,avgDoorHeight,windowCountS,windowAreaS,windowCountSW,windowAreaSW,windowCountW,windowAreaW,windowCountNW,windowAreaNW,windowCountN,windowAreaN,windowCountNE,windowAreaNE,windowCountE,windowAreaE,windowCountSE,windowAreaSE,skylightCount,skylightArea,totWindowArea,glazingRatio,dominantBasementWallType,dominantBasementWallRVal,dominantBasementWallAreaFrac,dominantBasementExtWallType,dominantBasementExtWallRVal,dominantBasementExtWallAreaFrac,dominantFloorsAboveType,dominantFloorsAboveRVal,dominantFloorsAboveAreaFrac,dominantPonyWallType,dominantPonyWallRVal,dominantPonyWallAreaFrac,dominantCrawlspaceWallType,dominantCrawlspaceWallRVal,dominantCrawlspaceWallAreaFrac,dominantSlabType,dominantSlabRVal,dominantSlabAreaFrac,dominantCeilingType,dominantCeilingRVal,dominantCeilingAreaFrac,dominantCeilingFlatType,dominantCeilingFlatRVal,dominantCeilingFlatAreaFrac,dominantExpFloorType,dominantExpFloorRVal,dominantExpFloorAreaFrac,dominantExpFloorBuffType,dominantExpFloorBuffRVal,dominantExpFloorBuffAreaFrac,dominantWallType,dominantWallRVal,dominantWallLintelType,dominantWallAreaFrac,dominantFloorHeaderType,dominantFloorHeaderRVal,dominantFloorHeaderAreaFrac,dominantWindowType,dominantWindowRVal,dominantWindowShgc,dominantWindowAreaFrac,dominantDoorType,dominantDoorRVal,dominantDoorAreaFrac,equivBasementWallRVal,equivExtBasementWallRVal,equivBasementFloorsAboveRVal,equivPonyWallRVal,equivCrawlspaceWallRVal,equivSlabRVal,equivCeilingRVal,equivCeilingFlatRVal,equivExpFloorRVal,equivExpFloorBuffRVal,equivWallRVal,equivFloorHeaderRVal,equivDoorRVal,old_weather_zone,weather_zone,zone_changed,period,selected_for_zone,selected_for_period,selected_for_heating,selected_for_house_type,similarity_rmse,similarity_correlation
1548,ERS-EX-26081.h2k,QUEBEC,MONTREAL INTL,4200.0,Multi-unit: whole building,Apartment,L-shape,Three storeys,1920,1920,0.0,4.0,0.0,0.0,374.0,110.7,0.0,0.0,484.7,1449.1432,7.9858,7.736,4391.9824,8,0,0,0.0,20.7189,6.8,17.6,1.6,497.5528,55,21.0,18.0,25.0,8,Furnace,Natural gas,Condensing,95.0,Steady State,90.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,Mini-split ductless,10.0,COP,10.5506,,,,,COP,,,,,,Electricity,Conserver tank,302.7997,0.87,False,0.0,0.0,False,Electricity,Conserver tank,302.7999,0.8707,False,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,2,66.0,2,150.0,0,0.0,0.0,1,152.0,BCCB_4,43.29,38.7096,110.7404,1.9812,1.4326,0.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,SCN_1,27.44,22.86,41.8064,Flat,0.0,0.0,0.0,0.0,48.768,152.5468,0.0,0.0,0.0,0.0,0.0,0.0,457.73254656,148.1328,3.0900148148148143,12.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9004896,86.5632,0.253,10.9502448,43.2816,0.253,9,0.983,2.213,1,0.249872016384,0,0.0,0,0.0,19,39.80895993488036,9,7.052889577200011,4,10.2580450414,0,0.0,7,10.04385106796,0,0.0,69.27941990062435,13.535912139533712,,0.0,0.0,,0.0,0.0,4231000660,0.7059,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,2241001000,0.2246,0.7259437759428582,,0.0,0.0,,0.0,0.0,16E0001140,1.4529000000000003,100,1.0,1800000540,0.9012,0.6666666666666666,200020,0.2071826086956521,0.637891304347826,0.660986096993297,1.0,0.37,0.6644702161307328,0.0,0.0,0.7059,0.0,0.0,0.0,0.0,0.2246,0.0,0.0,1.4529,0.6972533849129594,0.4784254473161033,477.0,6965,True,pre1960,6965,pre1960,Furnace,Multi-unit: whole building,,
113,ERS-EX-21837.H2K,QUEBEC,VAL-D'OR,5782.0,House,"Row house, end unit",Rectangular,One storey,1970,1973,0.0,0.0,0.0,0.0,58.8,55.0,0.0,0.0,113.8,285.683,4.8768,7.1775,959.4885,2,1,0,0.0,6.2997,2.6,9.7,0.9,192.9532,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,15.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,189.3,0.8217,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,33.0,1,75.0,0,0.0,0.0,1,38.0,BCCB_4,29.72,23.9268,54.9521,2.3957,1.3289,0.5,0.0,0.0,0,True,True,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,"Attic/gable,Cathedral",12.4968,42.7354,0.25,0.1006,3.1608,10.0001,0.333,0.1311,0.0,0.0,0.0,0.0,63.367721880000005,28.956,2.188414210526316,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.829,2.032,4,6.66837446866,0,0.0,0,0.0,0,0.0,4,10.26772270556,0,0.0,3,5.38321558356,0,0.0,0,0.0,24.17737331394,27.19833842317229,UserSpecified_0.1,0.1041,1.0,,0.0,0.0,4200000000,0.4683,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2403J01000,6.3015,1.0,2213WF1000,4.4102,1.0,,0.0,0.0,,0.0,0.0,1201201910,2.2102,,1.0,,0.0,0.0,213214,0.579025,0.40175,0.3673941321038961,5.0,1.14,1.0,0.1041,0.0,0.4683,0.0,0.0,0.0,6.3015,4.4102,0.0,0.0,2.2599412920315345,0.0,1.14,448.0,7158,True,1960-1980,7158,1960-1980,Baseboards,House,,
1323,ERS-EX-21852.h2k,QUEBEC,VAL-D'OR,6180.0,Multi-unit: whole building,Apartment,Rectangular,Two storeys,1960,1965,0.0,4.0,0.0,0.0,204.9,104.7,0.0,7.0,309.6,2144.2878,6.7056,1.6946,1423.5952,8,0,0,0.602,20.7189,6.8,17.6,1.6,505.3449,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,30.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,176.8428,0.8663,False,0.0,0.0,False,Electricity,Conventional tank,644.1808,0.82,False,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,132.0,1,300.0,0,0.0,0.0,1,152.0,BCCB_4,52.13,52.1208,104.6553,2.225,1.524,0.55,0.0,0.0,0,True,True,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/hip,48.4632,102.4256,0.417,0.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.13056552,96.9264,2.41555,8.0,2.0,0.0,0.0,0.0,0.0,0.0,14.034942720000002,48.4632,0.2896,15.094183680000002,52.1208,0.2896,8,0.914,2.032,8,4.041282483840001,0,0.0,10,7.31998536,0,0.0,8,14.446424365919995,0,0.0,7,6.88901856636,0,0.0,0,0.0,32.69671077612001,10.906306330349654,UserSpecified_0.12,0.1184,1.0,,0.0,0.0,4200000000,0.4684,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2203b01000,6.516,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1201K01760,1.9328,,1.0,1800000760,0.6339,1.0,301032,0.4893,0.6173,0.4347277273009766,5.0,1.14,1.0,0.1184,0.0,0.4684,0.0,0.0,0.0,6.516,0.0,0.0,0.0,1.9328035489665647,0.6339000000000001,1.1399999999999997,448.0,7158,True,1960-1980,7158,1960-1980,Baseboards,Multi-unit: whole building,,
1316,ERS-EX-21829.h2k,QUEBEC,VAL-D'OR,6180.0,House,Mobile Home,Rectangular,One storey,2010,2010,0.0,0.0,0.0,0.0,64.1,0.0,0.0,0.0,64.1,206.747,3.2004,5.1547,438.6176,2,1,0,0.0,6.2997,2.6,9.7,0.9,192.7358,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,8.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,151.4,0.8332,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,True,70.3202,70.3202,74,0,64,-25,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,75.0,0,0.0,0.0,1,38.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,SCN_1,Closed,49.69,49.6824,90.8127,0.9144,0.0,0,False,,0.0,0.0,0.0,"Attic/gable,Scissor",40.2336,90.7374,0.333,0.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5288072,49.2252,2.286,1.0,0.0,1.23319794,4.4958,0.2743,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.914,2.032,5,9.20514398744,0,0.0,0,0.0,0,0.0,2,2.67096247874,0,0.0,1,2.92644608004,0,0.0,0,0.0,14.80255254622,9.371171859794178,,0.0,0.0,,0.0,0.0,4231a00660,4.9796,1.0,,0.0,0.0,2V44D00002_1,1.3296,1.0,,0.0,0.0,2403501000,4.7883,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1201201920,1.93105,,1.0,,0.0,0.0,213024,0.4723285714285715,0.3503428571428571,0.7907949729122364,5.0,1.14,1.0,0.0,0.0,4.9796,0.0,1.3296,0.0,4.796016120931231,0.0,0.0,0.0,2.203768524284016,0.0,1.14,448.0,7158,True,post1980,7158,post1980,Baseboards,House,,
112,ERS-EX-21835.H2K,QUEBEC,VAL-D'OR,5782.0,House,Single Detached,"Other, 9-10 corners",One storey,1980,1986,0.0,0.0,0.0,0.0,110.4,126.1,0.0,0.0,236.5,590.058,3.9624,4.166,984.4736,2,1,0,0.0,6.2997,2.6,9.7,0.9,192.9532,55,21.0,18.0,25.0,8,Furnace,Electric,Electric furnace,100.0,Steady State,19.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,AirHeatPump,Central split system,Heating/Cooling,7.1,COP,14.0,False,19.5,False,,Electricity,Conventional tank,246.1,0.8045,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,True,42.4753,42.4753,0,0,0,-25,2,66.0,1,75.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,38.0,BCCB_4,46.26,46.2534,110.3753,2.3165,1.5361999999999998,0.5,0.0,0.0,0,True,True,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,24.9936,110.3753,0.583,0.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.28750336,48.9204,2.4384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27657892,46.2534,0.2437999999999999,1,0.914,2.032,7,12.273523768879995,0,0.0,5,6.78192225528,0,0.0,6,5.64385989336,0,0.0,2,1.98902828,0,0.0,0,0.0,26.68833419752,16.014062862616992,UserSpecified_0.1,0.1025,1.0,,0.0,0.0,4200000000,0.4685,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2403L01000,5.4769,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1201201910,2.2841,,1.0,1800200910,2.7359,1.0,201024,0.3231599999999999,0.5568066666666667,0.8619189187812838,5.0,1.14,1.0,0.1025,0.0,0.4685,0.0,0.0,0.0,5.4769,0.0,0.0,0.0,2.2841,2.7359,1.14,448.0,7158,True,post1980,7158,post1980,Furnace,House,,
102,ERS-EX-21819.H2K,QUEBEC,VAL-D'OR,5782.0,House,Double/Semi-detached,Rectangular,One storey,1930,1937,0.0,0.0,0.0,0.0,39.7,38.7,0.0,0.0,78.4,204.7591,5.2121,12.867,1013.6113,2,1,0,0.0,6.2997,2.6,9.7,0.9,192.9532,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,15.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,189.3,0.82,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,33.0,1,75.0,0,0.0,0.0,1,38.0,BCCB_4,28.35,17.6784,38.7406,2.4384,1.2192,0.0,0.0,0.0,0,True,True,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,10.668,39.6696,0.417,0.1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48180576,28.6512,2.5298000000000003,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09431744,17.6784,0.2316,2,0.864,2.083,5,2.1780603784400103,0,0.0,0,0.0,0,0.0,2,2.55999508828,0,0.0,4,3.64902553912001,0,0.0,0,0.0,8.38708100584002,8.546940547675067,,0.0,0.0,,0.0,0.0,4231000660,0.7055,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2203Y01000,3.3914,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1201X01761,2.189,100,1.0,1800100760,1.9108,1.0,202024,0.3050142857142857,0.5203,0.8695384771843622,4.0,0.98,0.5,0.0,0.0,0.7055,0.0,0.0,0.0,3.3914,0.0,0.0,0.0,2.189,1.9108,0.5579562043795621,448.0,7158,True,pre1960,7158,pre1960,Baseboards,House,,
1314,ERS-EX-21814.h2k,QUEBEC,VAL-D'OR,6180.0,Multi-unit: whole building,Detached Triplex,Rectangular,One storey,1940,1943,0.0,3.0,0.0,0.0,88.0,101.2,0.0,0.0,189.2,947.6234,3.9624,6.1461,2281.7244,6,0,0,0.0,15.5392,5.1,13.2,1.2,379.0087,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,28.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,270.0378,0.82,False,0.0,0.0,False,Electricity,Conventional tank,184.1166,0.8233,False,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,33.0,1,75.0,0,0.0,0.0,1,114.0,BCCB_4,55.78,55.7784,101.1714,2.2342,1.8898,1.0,0.0,0.0,0,True,True,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,55.7784,189.1506,0.5,0.1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.3352832,43.8912,2.286,1.0,1.0,4.8774096,2.1336,2.286,1.0,1.0,0.0,0.0,0.0,2.4381219,10.0005,0.2438,4,1.029,2.083,0,0.0,2,1.11483660192,0,0.0,6,8.47353165844,0,0.0,4,3.39225128,0,0.0,16,11.496106697859984,0,0.0,24.47672623821997,20.065606442974268,2110H1,0.9612,1.0,,0.0,0.0,4221000700,0.6084,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2213101000,1.5971,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1201201511,2.1873,100,0.9536423841059604,1800100510,2.0316,1.0,201012,0.3263666666666666,0.5894833333333334,0.3691715626924923,4.0,0.98,1.0,0.9612,0.0,0.6084,0.0,0.0,0.0,1.5971,0.0,0.0,0.0,2.1660393348120133,2.0316,0.98,448.0,7158,True,pre1960,7158,pre1960,Baseboards,Multi-unit: whole building,,
103,ERS-EX-21820.H2K,QUEBEC,VAL-D'OR,5782.0,House,Double/Semi-detached,Rectangular,One storey,1930,1937,0.0,0.0,0.0,0.0,39.8,47.5,0.0,0.0,87.3,228.6302,5.2121,11.772,976.6009,2,0,0,0.0,4.6637,1.7,4.4,0.4,126.4812,55,21.0,18.0,25.0,8,Boiler,Natural gas,Induced draft fan boiler,80.0,Steady State,17.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,189.3,0.82,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,33.0,1,75.0,0,0.0,0.0,1,38.0,BCCB_4,34.75,24.0792,47.4735,2.4384,1.2192,0.0,0.0,0.0,0,True,True,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,10.668,39.6696,0.417,0.1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48180576,28.6512,2.5298000000000003,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31115832,24.0792,0.2621,2,0.864,2.083,2,1.45548117844001,0,0.0,7,5.2335384991200105,0,0.0,1,2.09547982732,0,0.0,0,0.0,0,0.0,0,0.0,8.78449950488002,8.122490179870464,,0.0,0.0,,0.0,0.0,4231000660,0.7056,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2203Y01000,3.3914,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1201X01761,2.189,100,1.0,1800100760,1.9118,1.0,202024,0.304675,0.53965,0.5634547759915463,4.0,0.98,0.5,0.0,0.0,0.7055999999999999,0.0,0.0,0.0,3.3914,0.0,0.0,0.0,2.189,1.9118,0.5579562043795621,448.0,7158,True,pre1960,7158,pre1960,Boiler,House,,
122,ERS-EX-21891.H2K,QUEBEC,VAL-D'OR,5782.0,House,Single Detached,Rectangular,One storey,1940,1945,0.0,0.0,0.0,0.0,85.4,81.2,0.0,0.0,166.60000000000002,361.8128,3.3528,8.4125,1288.9023,2,1,0,0.0,6.2997,2.6,9.7,0.9,192.949,55,21.0,18.0,25.0,8,Furnace,Oil,Mid-eff. furnace (no dil. air),85.0,Steady State,19.5,0.0,0.0,False,0.0,Mixed Wood,Advanced airtight wood stove,30.0,2.0,0.0,127.0,Basement,12.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,189.3,0.82,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,38.0,BCCB_4,40.94,40.9346,81.2065,1.9812,1.524,0.75,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,55.7174,28.7294,0.333,0.1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.2677152,41.9405,2.4384,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5875983,41.9405,0.2286,2,0.914,2.032,1,0.961546464,0,0.0,6,6.900424974839998,0,0.0,0,0.0,0,0.0,4,3.34915465296,0,0.0,0,0.0,11.211126091799995,8.586255258239284,UserSpecified_0.26,0.2618,1.0,,0.0,0.0,4231000660,0.7058,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2213b01000,5.3816,0.6519210286326899,,0.0,0.0,,0.0,0.0,,0.0,0.0,1201201960,2.0957,100,1.0,1800200960,2.5671,1.0,200032,0.3510799999999999,0.6453200000000001,0.6227441738530174,1.0,0.37,1.0,0.2618,0.0,0.7058,0.0,0.0,0.0,4.30944251879222,0.0,0.0,0.0,2.0957,2.5671,0.37,448.0,7158,True,pre1960,7158,pre1960,Furnace,House,,
1319,ERS-EX-21847.h2k,QUEBEC,VAL-D'OR,6180.0,Multi-unit: whole building,Detached Duplex,Rectangular,Two storeys,1960,1960,0.0,2.0,0.0,0.0,176.1,81.0,0.0,0.0,257.1,629.5544,6.096,4.3753,1346.8934,4,0,0,0.0,10.3594,3.4,8.8,0.8,252.6725,55,21.0,18.0,25.0,8,Furnace,Mixed Wood,Conventional furnace,50.0,Steady State,28.5,0.0,203.2,False,0.0,Mixed Wood,Other (describe),45.0,2.0,0.0,127.0,Main Floors,12.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,218.2122,0.813,False,0.0,0.0,False,Electricity,Conventional tank,180.9344,0.8242,False,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,32.8003,1,150.0,0,0.0,0.0,1,76.0,BCCB_4,37.65,37.6428,81.0115,1.905,1.0668,0.48,0.0,0.0,0,True,True,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/hip,37.6428,88.0377,0.333,0.1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.85253688,66.7512,2.439694520547945,3.0,3.0,22.3241616,9.144,2.4414,2.0,2.0,9.83222316,37.9476,0.2591,97.5324948,376.428,0.2591,5,0.924,1.981,6,6.56256752,0,0.0,6,9.31933666736,0,0.0,3,2.82838144,0,0.0,7,6.3367617028800005,0,0.0,0,0.0,25.97607766928,8.607921605880197,UserSpecified_0.1,0.0986,1.0,,0.0,0.0,4200000000,0.4684,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2V44D00029_2,1.88,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2V44D00029_1,2.6152,,1.0,1800WF0720,5.2181,0.9084222140492828,200014,0.33965,0.5890583333333334,0.6523710002444999,5.0,1.14,0.8124118476727786,0.0986,0.0,0.4684,0.0,0.0,0.0,1.88,0.0,0.0,0.0,2.6152000000000006,4.630435718590436,0.8199161046224708,448.0,7158,True,pre1960,7158,pre1960,Furnace,Multi-unit: whole building,,
1552,ERS-EX-26466.h2k,QUEBEC,MONTREAL MIRABEL  INTL,4500.0,House,Mobile Home,Rectangular,One storey,1970,1978,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,68.5,153.0044,2.8346,8.2389,493.9036,2,1,0,0.0,6.2997,2.6,9.7,0.9,190.832,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,14.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,AirHeatPump,Central split system,Heating/Cooling,5.9,COP,10.0,False,3.5171,False,,Electricity,Conventional tank,180.9344,0.82,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,75.0,0,0.0,0.0,1,38.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,SCN_1,Open,41.85,41.85,68.4881,0.3719,0.0,0,False,,0.0,0.0,0.0,Attic/gable,32.9989,68.4881,0.3333,0.13,0.0,0.0,0.0,0.0,68.4881,8.2753,0.0,0.0,93.4990358,41.849,2.2342,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,3.18321944,0,0.0,1,2.6116080152799994,0,0.0,5,10.49804360382,0,0.0,0,0.0,16.2928710591,14.938946728143426,,0.0,0.0,,0.0,0.0,4231000600,0.5857,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2403506000,4.8818,1.0,,0.0,0.0,3231316600,5.1741,1.0,,0.0,0.0,1201KB1121,2.8319,100,1.0,,0.0,0.0,210045,0.4549,0.3914,0.4308228288641315,,0.0,0.0,0.0,0.0,0.5857,0.0,0.0,0.0,4.8818,0.0,5.1741,0.0,2.8319,0.0,0.0,477.0,7184,True,1960-1980,7184,1960-1980,Baseboards,House,,
